company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,total_seats,total_passengers,scheduled_ground_time_minutes,total_children,actual_ground_time_minutes,basic_economy_pax,time_pressure_ratio,pnr_count,minimum_turn_minutes,load_factor,children_ratio,basic_economy_ratio,ground_time_variance,avg_party_size,ground_time_efficiency
YX,3498,2025-08-09,ORD,CVG,0.4434292975535285,76,112,45,7,51,8,-0.2444444444444444,55,34,1.4736842105263157,0.0625,0.0714285714285714,0.1333333333333333,2.036363636363636,1.3235294117647058
OO,4791,2025-08-01,ORD,SBN,0.3881177909381711,50,58,47,2,49,1,-0.3829787234042553,42,29,1.16,0.0344827586206896,0.0172413793103448,0.0425531914893617,1.380952380952381,1.6206896551724137
G7,4476,2025-08-04,ORD,CAE,0.3687810074796627,50,53,66,1,43,0,-0.5606060606060606,45,29,1.06,0.0188679245283018,0.0,-0.3484848484848485,1.1777777777777778,2.2758620689655173
G7,4519,2025-08-13,ORD,SCE,0.3819539098455681,50,54,75,2,70,0,-0.6133333333333333,41,29,1.08,0.037037037037037,0.0,-0.0666666666666666,1.3170731707317074,2.586206896551724
G7,4600,2025-08-01,ORD,XNA,0.3934203410137772,50,49,53,1,76,4,-0.4528301886792453,36,29,0.98,0.0204081632653061,0.0816326530612244,0.4339622641509434,1.3611111111111112,1.827586206896552
UA,1657,2025-08-13,ORD,LGA,0.3650506044599138,166,108,-29,1,44,7,0.0,88,51,0.6506024096385542,0.0092592592592592,0.0648148148148148,0.0,1.2272727272727273,-0.5686274509803921
UA,739,2025-08-11,ORD,BZN,0.4484332508180568,150,154,64,8,58,29,-0.28125,88,46,1.0266666666666666,0.0519480519480519,0.1883116883116883,-0.09375,1.75,1.391304347826087
OO,4766,2025-08-10,ORD,OKC,0.3903010076886302,50,48,42,3,61,1,-0.3095238095238095,39,29,0.96,0.0625,0.0208333333333333,0.4523809523809524,1.2307692307692308,1.4482758620689655
UA,1301,2025-08-07,ORD,ICT,0.3823918583815118,126,118,65,3,95,9,-0.3384615384615385,96,43,0.9365079365079364,0.0254237288135593,0.0762711864406779,0.4615384615384615,1.2291666666666667,1.5116279069767442
UA,2684,2025-08-15,ORD,FCA,0.441404861551963,179,235,75,13,87,31,-0.2533333333333333,124,56,1.312849162011173,0.0553191489361702,0.1319148936170212,0.16,1.8951612903225807,1.3392857142857142
YX,3551,2025-08-04,ORD,SDF,0.371256347673967,76,75,50,1,42,1,-0.32,54,34,0.986842105263158,0.0133333333333333,0.0133333333333333,-0.16,1.3888888888888888,1.4705882352941178
YX,3568,2025-08-05,ORD,YYZ,0.427477742084205,76,84,68,3,73,4,-0.3823529411764705,56,42,1.105263157894737,0.0357142857142857,0.0476190476190476,0.0735294117647058,1.5,1.619047619047619
UA,1477,2025-08-12,ORD,PHX,0.3673139471826881,179,80,180,2,201,10,-0.6555555555555556,69,62,0.4469273743016759,0.025,0.125,0.1166666666666666,1.1594202898550725,2.903225806451613
YX,3571,2025-08-01,ORD,IND,0.373556709150852,76,61,64,0,68,6,-0.390625,53,39,0.8026315789473685,0.0,0.0983606557377049,0.0625,1.150943396226415,1.641025641025641
OO,6002,2025-08-14,ORD,AVL,0.3850113199013075,70,67,65,1,83,4,-0.4769230769230769,54,34,0.9571428571428572,0.0149253731343283,0.0597014925373134,0.2769230769230769,1.2407407407407407,1.911764705882353
G7,4406,2025-08-09,ORD,TVC,0.4066523647202368,50,58,70,2,93,4,-0.5857142857142857,35,29,1.16,0.0344827586206896,0.0689655172413793,0.3285714285714285,1.6571428571428573,2.413793103448276
OO,5874,2025-08-06,ORD,PIA,0.440553696531992,50,56,15,4,32,7,0.9333333333333332,29,29,1.12,0.0714285714285714,0.125,1.1333333333333333,1.9310344827586208,0.5172413793103449
UA,1842,2025-08-09,ORD,SAN,0.4496414351251834,200,249,85,16,84,37,-0.2705882352941176,132,62,1.245,0.0642570281124498,0.1485943775100401,-0.0117647058823529,1.8863636363636365,1.3709677419354838
UA,2683,2025-08-05,ORD,SAN,0.4359989656611104,166,229,63,14,72,15,-0.1904761904761904,120,51,1.379518072289157,0.0611353711790393,0.0655021834061135,0.1428571428571428,1.9083333333333332,1.2352941176470589
UA,1693,2025-08-12,ORD,DCA,0.377750931096456,126,93,94,2,343,8,-0.5425531914893617,80,43,0.7380952380952381,0.021505376344086,0.086021505376344,2.648936170212766,1.1625,2.186046511627907
UA,2684,2025-08-09,ORD,FCA,0.4154889489286991,179,212,64,10,59,7,-0.125,104,56,1.1843575418994414,0.0471698113207547,0.0330188679245283,-0.078125,2.0384615384615383,1.1428571428571428
OO,5125,2025-08-04,ORD,CMX,0.3892271765322914,50,45,43,1,49,4,-0.3255813953488372,36,29,0.9,0.0222222222222222,0.0888888888888888,0.1395348837209302,1.25,1.4827586206896552
G7,4610,2025-08-01,ORD,XNA,0.3817158768548559,50,41,70,1,72,4,-0.5857142857142857,31,29,0.82,0.024390243902439,0.0975609756097561,0.0285714285714285,1.3225806451612905,2.413793103448276
UA,224,2025-08-09,ORD,BZN,0.471601488378236,166,250,86,21,71,22,-0.4069767441860465,102,51,1.5060240963855422,0.084,0.088,-0.1744186046511628,2.450980392156863,1.6862745098039216
UA,972,2025-08-11,ORD,BRU,0.487154368629119,318,359,1595,18,1545,0,-0.90282131661442,229,155,1.128930817610063,0.0501392757660167,0.0,-0.0313479623824451,1.5676855895196506,10.290322580645162
UA,1583,2025-08-14,ORD,BWI,0.427092471821669,179,206,99,11,112,11,-0.4343434343434343,127,56,1.1508379888268156,0.0533980582524271,0.0533980582524271,0.1313131313131313,1.6220472440944882,1.7678571428571428
G7,4445,2025-08-13,ORD,BHM,0.3792981685673234,50,49,69,0,71,4,-0.5797101449275363,40,29,0.98,0.0,0.0816326530612244,0.0289855072463768,1.225,2.3793103448275863
UA,1659,2025-08-14,ORD,CUN,0.4555509962782151,179,208,68,10,85,46,0.0294117647058823,108,70,1.1620111731843576,0.048076923076923,0.2211538461538461,0.25,1.9259259259259256,0.9714285714285714
UA,1923,2025-08-11,ORD,CID,0.3921417843113959,126,126,104,2,109,7,-0.5865384615384616,94,43,1.0,0.0158730158730158,0.0555555555555555,0.048076923076923,1.3404255319148937,2.4186046511627906
UA,1740,2025-08-08,ORD,RSW,0.451894077059124,166,197,482,11,512,22,-0.8941908713692946,117,51,1.186746987951807,0.0558375634517766,0.1116751269035533,0.0622406639004149,1.6837606837606838,9.450980392156865
UA,307,2025-08-03,ORD,COS,0.4270791051534611,179,153,98,7,95,18,-0.4285714285714285,104,56,0.8547486033519553,0.0457516339869281,0.1176470588235294,-0.0306122448979591,1.4711538461538465,1.75
UA,2211,2025-08-13,ORD,SEA,0.4287777557192962,166,181,79,4,81,31,-0.3544303797468354,134,51,1.0903614457831323,0.0220994475138121,0.1712707182320442,0.0253164556962025,1.3507462686567164,1.5490196078431373
OO,4636,2025-08-06,ORD,SBN,0.4024726059472689,50,48,673,0,769,9,-0.9569093610698366,40,29,0.96,0.0,0.1875,0.1426448736998514,1.2,23.20689655172414
UA,307,2025-08-10,ORD,COS,0.3979542779988108,126,132,70,3,92,6,-0.3857142857142857,92,43,1.0476190476190477,0.0227272727272727,0.0454545454545454,0.3142857142857143,1.434782608695652,1.627906976744186
UA,907,2025-08-13,ORD,FRA,0.4372283530697087,318,369,210,19,232,0,-0.2619047619047619,215,155,1.160377358490566,0.051490514905149,0.0,0.1047619047619047,1.716279069767442,1.3548387096774193
OO,4791,2025-08-06,ORD,SBN,0.360658113563214,50,42,45,0,46,1,-0.3555555555555555,38,29,0.84,0.0,0.0238095238095238,0.0222222222222222,1.105263157894737,1.5517241379310345
UA,1135,2025-08-10,ORD,SJO,0.451745915216097,166,148,104,12,91,15,-0.375,78,65,0.891566265060241,0.081081081081081,0.1013513513513513,-0.125,1.8974358974358971,1.6
OO,5795,2025-08-09,ORD,TUL,0.4461637187109903,76,83,-21,5,44,17,0.0,59,34,1.0921052631578947,0.0602409638554216,0.2048192771084337,0.0,1.4067796610169492,-0.6176470588235294
OO,5810,2025-08-09,ORD,PIA,0.4266646950131536,50,54,40,2,34,5,-0.275,32,29,1.08,0.037037037037037,0.0925925925925925,-0.15,1.6875,1.3793103448275863
OO,4739,2025-08-01,ORD,GRB,0.3950774336216455,50,47,69,2,74,1,-0.5797101449275363,29,29,0.94,0.0425531914893617,0.0212765957446808,0.072463768115942,1.6206896551724137,2.3793103448275863
G7,4406,2025-08-04,ORD,TVC,0.3941793497553318,50,53,1115,1,1110,7,-0.9739910313901344,46,29,1.06,0.0188679245283018,0.1320754716981132,-0.0044843049327354,1.1521739130434785,38.44827586206897
UA,1168,2025-08-09,ORD,SFO,0.4499368238359796,200,253,72,15,76,13,-0.1388888888888889,151,62,1.265,0.0592885375494071,0.0513833992094861,0.0555555555555555,1.6754966887417218,1.1612903225806452
G7,4563,2025-08-14,ORD,FSD,0.3934980245608704,50,51,74,1,36,0,-0.6081081081081081,36,29,1.02,0.0196078431372549,0.0,-0.5135135135135135,1.4166666666666667,2.5517241379310347
OO,5712,2025-08-01,ORD,GSP,0.4002754171302721,76,78,50,2,74,11,-0.32,63,34,1.0263157894736843,0.0256410256410256,0.141025641025641,0.48,1.238095238095238,1.4705882352941178
G7,4504,2025-08-14,ORD,CHA,0.3929982689902675,50,49,40,1,63,6,-0.275,42,29,0.98,0.0204081632653061,0.1224489795918367,0.575,1.1666666666666667,1.3793103448275863
UA,1643,2025-08-10,ORD,SEA,0.4352174471131974,166,181,160,5,146,32,-0.64375,107,57,1.0903614457831323,0.0276243093922651,0.1767955801104972,-0.0875,1.691588785046729,2.807017543859649
YX,3641,2025-08-12,ORD,GRR,0.3866622903319692,76,67,78,2,87,7,-0.5641025641025641,54,34,0.881578947368421,0.0298507462686567,0.1044776119402985,0.1153846153846153,1.2407407407407407,2.294117647058824
G7,4491,2025-08-13,ORD,CAE,0.3689946311457929,50,46,89,0,71,2,-0.6741573033707865,41,29,0.92,0.0,0.0434782608695652,-0.2022471910112359,1.1219512195121952,3.0689655172413794
UA,944,2025-08-03,ORD,FRA,0.4249668776554879,318,347,1690,12,1642,0,-0.908284023668639,204,155,1.0911949685534592,0.0345821325648415,0.0,-0.0284023668639053,1.7009803921568627,10.903225806451612
UA,2389,2025-08-10,ORD,RSW,0.438898054425947,179,229,74,13,101,16,-0.2432432432432432,124,56,1.2793296089385475,0.056768558951965,0.0698689956331877,0.3648648648648648,1.846774193548387,1.3214285714285714
UA,791,2025-08-13,ORD,DEN,0.4190685354925444,200,217,105,7,118,23,-0.3523809523809524,161,68,1.085,0.032258064516129,0.1059907834101382,0.1238095238095238,1.3478260869565215,1.5441176470588236
UA,2005,2025-08-13,ORD,TYS,0.3836736632459663,126,92,69,1,65,10,-0.3768115942028985,72,43,0.7301587301587301,0.0108695652173913,0.108695652173913,-0.0579710144927536,1.2777777777777777,1.6046511627906976
UA,265,2025-08-12,ORD,YYZ,0.4220387203481811,126,139,68,5,95,12,-0.2352941176470588,99,52,1.1031746031746033,0.0359712230215827,0.0863309352517985,0.3970588235294117,1.404040404040404,1.3076923076923077
OO,5843,2025-08-11,ORD,ECP,0.4325136131289748,76,91,89,5,37,11,-0.6179775280898876,51,34,1.1973684210526316,0.0549450549450549,0.1208791208791208,-0.5842696629213483,1.7843137254901962,2.617647058823529
OO,5469,2025-08-11,ORD,SDF,0.4045067097299016,50,54,2737,1,2368,5,-0.989404457435148,45,29,1.08,0.0185185185185185,0.0925925925925925,-0.134819145049324,1.2,94.3793103448276
G7,4387,2025-08-14,ORD,CID,0.4166864620920483,50,57,75,2,24,7,-0.6133333333333333,41,29,1.14,0.0350877192982456,0.1228070175438596,-0.68,1.3902439024390243,2.586206896551724
UA,2361,2025-08-11,ORD,LAX,0.4345956072176702,234,264,266,10,274,41,-0.7518796992481203,193,66,1.1282051282051282,0.0378787878787878,0.1553030303030303,0.0300751879699248,1.3678756476683938,4.03030303030303
UA,1538,2025-08-03,ORD,SAV,0.4683672576248568,126,187,100,16,102,9,-0.57,97,43,1.4841269841269842,0.0855614973262032,0.0481283422459893,0.02,1.927835051546392,2.3255813953488373
UA,2494,2025-08-12,ORD,MCI,0.353722838083956,179,121,130,2,143,1,-0.0846153846153846,93,119,0.6759776536312849,0.0165289256198347,0.0082644628099173,0.1,1.3010752688172045,1.092436974789916
UA,1387,2025-08-05,ORD,SFO,0.4237773327152349,179,211,67,9,90,23,-0.1641791044776119,138,56,1.1787709497206704,0.0426540284360189,0.1090047393364928,0.3432835820895522,1.5289855072463767,1.1964285714285714
UA,2201,2025-08-08,ORD,MCO,0.4134418830891018,179,161,76,7,89,16,-0.2631578947368421,91,56,0.8994413407821229,0.0434782608695652,0.0993788819875776,0.1710526315789473,1.7692307692307692,1.3571428571428572
OO,5557,2025-08-04,ORD,OKC,0.3651322670347108,76,68,96,1,128,1,-0.6458333333333334,59,34,0.8947368421052632,0.0147058823529411,0.0147058823529411,0.3333333333333333,1.152542372881356,2.823529411764706
UA,1477,2025-08-06,ORD,PHX,0.3926388054507981,179,95,477,3,416,16,-0.8825995807127882,72,56,0.5307262569832403,0.031578947368421,0.1684210526315789,-0.1278825995807128,1.3194444444444444,8.517857142857142
UA,416,2025-08-11,ORD,MXP,0.3989311816511322,243,171,470,7,345,0,-0.6808510638297872,90,150,0.7037037037037037,0.0409356725146198,0.0,-0.2659574468085106,1.9,3.1333333333333333
UA,1801,2025-08-07,ORD,DEN,0.3985128939221483,234,265,223,8,265,5,-0.7040358744394619,197,66,1.1324786324786325,0.030188679245283,0.0188679245283018,0.1883408071748878,1.3451776649746192,3.378787878787879
UA,1779,2025-08-14,ORD,BOS,0.4378599285887209,179,212,67,8,72,53,-0.1641791044776119,142,56,1.1843575418994414,0.0377358490566037,0.25,0.0746268656716417,1.4929577464788732,1.1964285714285714
UA,1584,2025-08-03,ORD,LAX,0.4086695257253201,200,240,711,10,719,13,-0.9127988748241912,159,62,1.2,0.0416666666666666,0.0541666666666666,0.0112517580872011,1.509433962264151,11.46774193548387
YX,3598,2025-08-08,ORD,SDF,0.4021837132079351,76,86,50,4,61,4,-0.32,60,34,1.131578947368421,0.0465116279069767,0.0465116279069767,0.22,1.4333333333333331,1.4705882352941178
UA,1129,2025-08-07,ORD,BOS,0.4032514238311566,166,164,65,2,85,27,-0.2153846153846154,131,51,0.9879518072289156,0.0121951219512195,0.1646341463414634,0.3076923076923077,1.251908396946565,1.2745098039215683
OO,5646,2025-08-11,ORD,ATW,0.3899697985062671,50,54,55,1,105,5,-0.4727272727272727,43,29,1.08,0.0185185185185185,0.0925925925925925,0.9090909090909092,1.255813953488372,1.896551724137931
UA,1182,2025-08-15,ORD,SJC,0.3797094953554839,126,102,69,2,68,11,-0.3768115942028985,80,43,0.8095238095238095,0.0196078431372549,0.1078431372549019,-0.0144927536231884,1.275,1.6046511627906976
UA,1899,2025-08-12,ORD,YYC,0.4410115544496383,126,145,73,8,57,12,-0.2876712328767123,66,52,1.1507936507936507,0.0551724137931034,0.0827586206896551,-0.2191780821917808,2.196969696969697,1.4038461538461535
OO,5353,2025-08-13,ORD,GRR,0.3814278931847276,50,44,75,0,76,6,-0.6133333333333333,39,29,0.88,0.0,0.1363636363636363,0.0133333333333333,1.1282051282051282,2.586206896551724
G7,4501,2025-08-07,ORD,AVP,0.3586785490091067,50,46,119,0,152,1,-0.7226890756302521,43,33,0.92,0.0,0.0217391304347826,0.2773109243697479,1.069767441860465,3.606060606060606
UA,468,2025-08-12,ORD,IAH,0.4261317686674609,179,216,78,6,79,28,-0.2051282051282051,138,62,1.2067039106145252,0.0277777777777777,0.1296296296296296,0.0128205128205128,1.565217391304348,1.2580645161290325
G7,4391,2025-08-05,ORD,SGF,0.3861656833619507,50,54,76,1,71,3,-0.618421052631579,39,29,1.08,0.0185185185185185,0.0555555555555555,-0.0657894736842105,1.3846153846153846,2.6206896551724137
UA,2039,2025-08-14,ORD,MCO,0.4461757202949282,200,250,74,13,75,24,-0.1621621621621621,153,62,1.25,0.052,0.096,0.0135135135135135,1.6339869281045751,1.1935483870967742
UA,399,2025-08-01,ORD,BOS,0.4195804428845203,166,202,70,8,85,1,-0.2714285714285714,114,51,1.216867469879518,0.0396039603960396,0.0049504950495049,0.2142857142857142,1.7719298245614037,1.3725490196078431
OO,5593,2025-08-02,ORD,MEM,0.4093265370171329,70,73,966,1,983,7,-0.9596273291925466,61,39,1.042857142857143,0.0136986301369863,0.0958904109589041,0.0175983436853002,1.1967213114754098,24.76923076923077
UA,786,2025-08-14,ORD,BTV,0.4261113054478294,150,170,82,7,94,14,-0.4390243902439024,107,46,1.1333333333333333,0.0411764705882352,0.0823529411764705,0.1463414634146341,1.588785046728972,1.7826086956521738
UA,1710,2025-08-10,ORD,SMF,0.4226817224504219,179,185,79,5,109,28,-0.2911392405063291,139,56,1.0335195530726258,0.027027027027027,0.1513513513513513,0.379746835443038,1.330935251798561,1.4107142857142858
UA,944,2025-08-14,ORD,FRA,0.4805617276796982,318,379,1560,18,1351,0,-0.9006410256410257,213,155,1.1918238993710693,0.0474934036939313,0.0,-0.1339743589743589,1.7793427230046948,10.064516129032258
OO,5382,2025-08-14,ORD,FWA,0.3894875092912098,50,48,40,1,33,5,-0.275,36,29,0.96,0.0208333333333333,0.1041666666666666,-0.175,1.3333333333333333,1.3793103448275863
OO,5607,2025-08-15,ORD,TUS,0.3919837940558574,76,81,-1,3,32,3,0.0,62,34,1.0657894736842106,0.037037037037037,0.037037037037037,0.0,1.3064516129032258,-0.0294117647058823
UA,1168,2025-08-07,ORD,SFO,0.4118605816118172,200,226,72,8,103,8,-0.1388888888888889,151,62,1.13,0.0353982300884955,0.0353982300884955,0.4305555555555556,1.4966887417218544,1.1612903225806452
UA,374,2025-08-10,ORD,MSP,0.3830984972129355,126,128,52,3,47,8,-0.173076923076923,112,43,1.0158730158730158,0.0234375,0.0625,-0.0961538461538461,1.1428571428571428,1.2093023255813953
UA,729,2025-08-14,ORD,DFW,0.3845967823363121,150,96,685,4,687,8,-0.8394160583941606,69,110,0.64,0.0416666666666666,0.0833333333333333,0.002919708029197,1.391304347826087,6.227272727272728
G7,4468,2025-08-08,ORD,LEX,0.4187700684875332,50,57,55,2,59,8,-0.4727272727272727,34,29,1.14,0.0350877192982456,0.1403508771929824,0.0727272727272727,1.6764705882352942,1.896551724137931
UA,714,2025-08-02,ORD,MDT,0.3875116286208939,166,99,87,4,96,10,-0.4137931034482758,62,51,0.5963855421686747,0.0404040404040404,0.101010101010101,0.1034482758620689,1.596774193548387,1.7058823529411764
UA,1301,2025-08-15,ORD,ICT,0.3719448928201673,126,69,65,2,91,5,-0.3384615384615385,57,43,0.5476190476190477,0.0289855072463768,0.072463768115942,0.4,1.2105263157894737,1.5116279069767442
OO,5699,2025-08-10,ORD,SAV,0.3776165740212671,76,66,68,0,53,7,-0.5,51,34,0.868421052631579,0.0,0.106060606060606,-0.2205882352941176,1.2941176470588236,2.0
OO,5136,2025-08-06,ORD,DEC,0.3156243841051415,50,7,85,0,89,0,-0.6588235294117647,6,29,0.14,0.0,0.0,0.0470588235294117,1.1666666666666667,2.931034482758621
OO,5118,2025-08-08,ORD,PLN,0.397402845469622,50,49,51,1,69,4,-0.4313725490196078,37,29,0.98,0.0204081632653061,0.0816326530612244,0.3529411764705882,1.3243243243243243,1.7586206896551724
UA,1983,2025-08-09,ORD,LAX,0.4508438956957435,200,273,129,19,148,21,-0.5193798449612403,137,62,1.365,0.0695970695970696,0.0769230769230769,0.1472868217054263,1.9927007299270072,2.0806451612903225
OO,5135,2025-08-13,ORD,MCW,0.3545791917059189,50,22,43,0,63,3,-0.3255813953488372,19,29,0.44,0.0,0.1363636363636363,0.4651162790697674,1.1578947368421053,1.4827586206896552
G7,4390,2025-08-01,ORD,CHA,0.3790958087549253,50,53,72,1,34,2,-0.5972222222222222,45,29,1.06,0.0188679245283018,0.0377358490566037,-0.5277777777777778,1.1777777777777778,2.4827586206896552
OO,5027,2025-08-14,ORD,MCW,0.310876550301586,50,5,690,0,677,0,-0.9579710144927536,5,29,0.1,0.0,0.0,-0.0188405797101449,1.0,23.79310344827586
YX,3635,2025-08-05,ORD,MSN,0.4343596415287575,76,72,150,4,161,10,-0.7733333333333333,36,34,0.9473684210526316,0.0555555555555555,0.1388888888888889,0.0733333333333333,2.0,4.411764705882353
OO,5437,2025-08-14,ORD,DLH,0.3803573598293208,50,45,49,2,51,2,-0.4081632653061224,39,29,0.9,0.0444444444444444,0.0444444444444444,0.0408163265306122,1.1538461538461535,1.6896551724137931
OO,5353,2025-08-14,ORD,GRR,0.3728743353449081,50,47,97,0,102,5,-0.7010309278350515,41,29,0.94,0.0,0.1063829787234042,0.0515463917525773,1.146341463414634,3.3448275862068964
UA,476,2025-08-14,ORD,CVG,0.3725303599333082,126,109,73,1,83,8,-0.410958904109589,91,43,0.8650793650793651,0.0091743119266055,0.073394495412844,0.136986301369863,1.1978021978021978,1.697674418604651
UA,881,2025-08-10,ORD,HND,0.4920582195075277,318,351,391,17,388,0,-0.7442455242966752,202,100,1.1037735849056605,0.0484330484330484,0.0,-0.0076726342710997,1.7376237623762376,3.91
YX,3464,2025-08-04,ORD,PIT,0.3994331956780004,76,71,50,1,63,12,-0.32,58,34,0.9342105263157896,0.0140845070422535,0.1690140845070422,0.26,1.2241379310344829,1.4705882352941178
UA,2100,2025-08-10,ORD,SLC,0.4124757113195186,166,190,68,5,94,10,-0.25,127,51,1.144578313253012,0.0263157894736842,0.0526315789473684,0.3823529411764705,1.4960629921259845,1.3333333333333333
UA,714,2025-08-08,ORD,MDT,0.4128946211627745,150,148,57,8,61,13,-0.1929824561403508,94,46,0.9866666666666668,0.054054054054054,0.0878378378378378,0.0701754385964912,1.574468085106383,1.2391304347826086
G7,4529,2025-08-11,ORD,SGF,0.3603280990465207,50,50,50,0,74,0,-0.42,46,29,1.0,0.0,0.0,0.48,1.0869565217391304,1.7241379310344829
UA,1878,2025-08-02,ORD,SFO,0.4356587484343853,200,276,79,18,87,3,-0.2151898734177215,150,62,1.38,0.0652173913043478,0.0108695652173913,0.1012658227848101,1.84,1.2741935483870968
UA,2661,2025-08-11,ORD,LGA,0.4346585323726438,166,203,63,12,84,22,-0.1904761904761904,118,51,1.2228915662650603,0.0591133004926108,0.1083743842364532,0.3333333333333333,1.7203389830508475,1.2352941176470589
YX,3498,2025-08-08,ORD,CVG,0.3795138484837055,76,78,45,1,51,4,-0.2444444444444444,65,34,1.0263157894736843,0.0128205128205128,0.0512820512820512,0.1333333333333333,1.2,1.3235294117647058
